RespondentID,Q1-Location,Q2-Age,Q3-Gender,Q4-BikeOwner,Q5-StartedCycling,Q6-WhenStarted,Q8-SuperhighwayUsed,Q9-SuperhighwayFrequency,Q10-Width,Q10-Surface,Q10-Signs,Q10-Parking,Q11-SuperhighwayComments,Q12-SuperhighwayRespect,Q13-SuperhighwaySafety,Q14-SuperhighwaySuggestions,Q15-SuperhighwayReason,Q16-HireRegistration,Q17-HireRegistration,Q17-FindingStation,Q17-BikeAvailability,Q17-Unlocking,Q17-Bike,Q17-Returning,Q17-Payment,Q17-Value,Q18-HireComments,Q19-Frequency,Q20-Reason,Q20-ReasonOther,Q21-Duration,Q22-SupportCentre,Q23-Problem,Q24-SupportExperience,Q25-SupportComments,Q26-Improvements,Q27-Reason
1173595916,Tower Hamlets,18-29,Male,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Occasionally,very good,good,good,good,"I've cycled on the section of CS3 along Cable Street and I believe that the physical separation of cycle and car traffic provides a much safer environment for cyclists. From what I've heard, other parts of the superhighway fail to meet this standard, which is a shame, as the project has real potential to induce a step change in cycling in London.",Yes,Yes,,,Yes,very good,good,good,bad,good,good,good,very good,"I've had significant problems with unlocking a bike. I've only used the scheme a few times, the first couple being great. The next few, however, have involved either my key not working, or having to try the key several times at a docking station. I'm an auto-renewal day user, which might have something to do with it.",Occasionally,Instead of taking the Tube,,Less than 30 mins,Yes,"I'm on auto-renew at the daily rate, but the docking station was not releasing any bikes.",Very poor,"I tried calling and the representative couldn't help, suggesting I try another docking station. I have sent several emails, but have not received any response whatsoever.",Make sure the auto-renew system works!!!,
1173580124,Lambeth,40-49,Female,Yes,"No, I already cycled",Longer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173560824,,50+,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Several times a week,fair,fair,fair,bad,"Vehicles are often parked in them.  Many parts are advisory rather than mandatory, so other road users may intrude.  The blue markings are often broken by junctions, bus-stops etc., making them confusing",No,No,More mandatory sections. Wider lanes. Less breaks.,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Because I own my own bike
1173538543,Tower Hamlets,18-29,Female,No,"Yes, because of the Cycle Hire Scheme",,,,,,,,,,,,Not on my route,Yes,good,good,good,good,fair,good,good,good,,Several times a week,A combination of the above,,Less than 30 mins,No,,,,,
1173529790,Bromley,30-39,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,None on my route (Bromley to City),Yes,good,very good,fair,good,fair,good,fair,good,,Several times a week,A combination of the above,"Instead of: Walking, Tube, Other London rail services.",Less than 30 mins,Yes,Incorrect charging of account.,Poor,"Whilst the people answering the phone were polite and tried to help, the system was so swamped with issues there was no timely resolution of my issue namely the incorrect deduction of £50 from my credit card (this has now been resolved)","It should be made much clearer during the sign-up process that when registering for multiple keys on one account, that they are activated together - this is absurd, as it's highly possible that people won't always be using them simultaneously.",
1173523343,Lambeth,30-39,Female,Yes,"No, I already cycled",Longer,Both,Several times a week,good,good,fair,bad,"Heading east toward Barking there is a 4 way junction with on-demand traffic lights to turn left up and head up towards the Mile End rd. It is not clear that they are on demand lights, and I've noticed a number of cyclists wait at red getting increasingly frustrated. It seems a very good scheme to encourage red light jumping and other dangerous practice.",Yes,Yes,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,"have a bike. They look heavy. Resent the fact that they have so much parking, (why couldn't those spaces for racks be found for existing cyclists who often have no-where to park?) and yet not enough parking very far south - to reach my closest docking station from home I would have to go by public transport more than 2/3 of teh way."
1173515781,Hackney,30-39,Female,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Several times a week,fair,good,fair,bad,"Zebra crossings are less obvious on Cycle Superhighways, so pedestrians are at risk.",No,Yes,Turning left off the Cycle Superhighway towards Tower Bridge is still unsafe and badly connected.,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,"I have a bicycle and regularly use it, so have not found the need for the hire scheme."
1173514438,,18-29,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Once a week,good,good,fair,fair,The Road surface is very smooth and well maintained.  There are areas where the blue lane will disappear and re-appear.  This is not really a problem at places like bus stops but one example is just after oval station travelling north when the blue lane on the left stops and then starts again about 100 yards later in the right lane across a busy junction.  Inexperienced cyclists may find this unnerving.  I also think the significance of the lanes confuses drivers and not all motorists will be aware of what they are.,No,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,I have my own bicycle and have no need to become a member until i can use my oyster card.
1173506619,Tower Hamlets,40-49,Male,Yes,"No, I already cycled",Longer,Both,Several times a week,fair,fair,fair,bad,"Surface suffers in wet weather.  Most of all, though, is the absence of the City in this scheme.  The obvious example is the east end of Tower SH3, which deposits cyclists into the around half-mile of 4-6 lane blockade that is the Aldgate/Tower Hill one-way system (including the 'disappearing' Tower Hill cycle lane and non-cycle bus gate).  Finally, there is far too little segregation between pedestrians and cyclists on Cable Street - this has safety risks, especially with small children.",No,Yes,"There needs to a far safer connection from the east end of the SH3 and the south of the City/Liverpool St. via some East/West route to the north or south of Tower Hill, along Portsoken St. and through the middle of the Aldgate one-way system (Little Somerset St./St. Botolph Passage/White Kennet St./Devonshire Square/Row.  The junction between SH7/Queen St and Thames St. should allow cyclists all turns (say westbound to northbound).  There needs to be much better segregation between cyclists and pedestrians on Cable Street.",,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,"I already have a bicycle.  The one time I had a puncture, I was told me it would cost me £4 to register for a single journey, before I even started to cycle.  This seemed somewhat excessive and so I chose to walk."
1173473584,tower hamlets,30-39,Female,Yes,"No, I already cycled",Longer,"Superhighway 3, Barking to Tower Gateway via the A13",Several times a week,fair,good,fair,bad,raised cycle lanes (e.g. Cable Street) are great! but lanes fused on roads are not wide enough and you often find cars in them! so they are not really cycle lanes/superhighways,No,No,cycle lanes and boxes to be enforced!,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,there is no docks in Canary Wharf (where i live) so it is easier to use my own bike
1173472042,,40-49,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Only tried it once,fair,good,good,bad,,Yes,Yes,,Have only used once as they do not yet cover routes I normally use,Yes,good,good,fair,good,good,good,good,very good,"I had the Barclays logo plate fall off the front once, and have seen the seat post adjuster broken.  But generally the bikes seem very good and robust",Occasionally,A combination of the above,Instead of walking or taking bus or my own bike,Less than 30 mins,No,,,,"I know there's a cost issue, but bringing the scheme further out of central London would mean it could become an every day mode of local transport for people in residential districts",
1173464767,camden,18-29,Male,Yes,"No, I already cycled",Longer,,,,,,,,,,,none near me,Yes,good,very good,good,very good,fair,very good,good,good,can't have two keys with diff membership types! grr!,Several times a week,A combination of the above,"bus, walking, tube, my own bike (security prevents that)",Less than 30 mins,No,,,,"two keys, different membership types",
1173459522,Bromley,40-49,Male,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Several times a week,fair,bad,fair,fair,"there is a huge buildup of buses and cyclists at the Kennington Road junction in the rush hour. Buses and taxis need to be kept further back. Motor cyclists get impatient at cyclists overtaking buses, so they should be kept out of bus lanes.",No,Yes,"Motor cyclists get impatient at cyclists overtaking buses, so they should be kept out of bus lanes.",,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,I have my own bike
1173456017,lambeth,30-39,Female,Yes,"No, I already cycled",1 year,"Superhighway 7, Merton to the City via A24-A3",Occasionally,bad,fair,fair,bad,The lanes keep cutting out going through Tooting - I tend not to use the SuperHighway to work because I have to go through Tooting and I don't feel safe.,No,No,,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,I haven't had need to. Also I have heard that the bikes are heavy to use.
1173451273,Lambeth,50+,Female,Yes,"No, I already cycled",Longer,"Superhighway 7, Merton to the City via A24-A3",Several times a week,fair,good,,,"The super highways, like all cycle lanes, need to be closed to motor traffic by a thick white line. They are of very limited use to cyclists if cars, buses and motorcyclists intrude whenever it suits them, as it constantly does.",No,No,Motor cyclists are a constant danger to cyclists in super highways as in other cycle lanes. Advanced stop lines and cycle lane exclusions need to be enforced in order to discourage motorcycles and cars from invading them and endangering cyclists.,,"No (if no, go straight to question 12)",,,,,,,,,,,,,,,,,,,Because I travel everywhere on my own bicycle.
